36.0700 治疗性操作组_1
37.0x00x002 治疗性操作组_1
37.8001 治疗性操作组_3
38.5900x008 相关手术组_1
38.5903 相关手术组_3
38.7x04 治疗性操作组_3
38.9303 治疗性操作组_1
38.9304 治疗性操作组_1
38.9700x002 治疗性操作组_1
38.9900x501 治疗性操作组_1
38.9900x901 治疗性操作组_1
39.3100 相关手术组_1
39.3100x018 相关手术组_1
39.4200x001 相关手术组_1
39.7900x054 治疗性操作组_1
39.9500 治疗性操作组_1
39.9801 治疗性操作组_2
40.1101 相关手术组_1
40.1103 相关手术组_1
40.1900 诊断性操作组
40.2100 相关手术组_2
40.2900x022 相关手术组_1
40.2910 相关手术组_2
40.4100 相关手术组_2
40.5903 相关手术组_2
40.5911 相关手术组_2
41.3800x001 诊断性操作组
42.2300x002 诊断性操作组
42.3200x006 相关手术组_1
42.3300x006 治疗性操作组_1
42.3300x007 治疗性操作组_1
42.3305 治疗性操作组_3
42.4102 相关手术组_3
42.4103 相关手术组_3
42.4104 相关手术组_3
42.4202 相关手术组_3
42.5200 相关手术组_3
42.5201 相关手术组_3
42.6200 相关手术组_3
42.7x04 相关手术组_3
42.9901 治疗性操作组_2
43.1900x003 相关手术组_1
43.4100 治疗性操作组_1
43.4100x011 治疗性操作组_1
43.4100x013 治疗性操作组_1
43.4100x014 治疗性操作组_1
43.4105 治疗性操作组_2
43.4107 治疗性操作组_3
43.5x03 相关手术组_3
43.7x03 相关手术组_3
43.8201 相关手术组_3
44.1300x001 诊断性操作组
44.1401 诊断性操作组
44.2200x003 治疗性操作组_1
44.4102 相关手术组_3
45.2300 诊断性操作组
45.2302 诊断性操作组
45.2501 诊断性操作组
45.4100x003 相关手术组_1
45.4200 治疗性操作组_1
45.4200x003 治疗性操作组_1
45.4201 治疗性操作组_2
45.4300x009 治疗性操作组_1
45.4307 相关手术组_3
46.1000x007 相关手术组_3
46.3900x002 相关手术组_1
46.7901 相关手术组_3
47.0100 相关手术组_3
48.3501 相关手术组_3
48.3600 治疗性操作组_1
48.3600x004 治疗性操作组_1
48.6201 相关手术组_3
48.6910 相关手术组_3
49.0400x009 相关手术组_1
49.3900x015 相关手术组_1
49.3905 相关手术组_3
49.4901 相关手术组_3
49.9500x002 相关手术组_1
50.1100x001 诊断性操作组
50.1100x005 诊断性操作组
50.2205 相关手术组_3
50.2908 相关手术组_3
50.2909 相关手术组_3
51.0400x004 相关手术组_1
51.2200 相关手术组_3
51.5900x005 相关手术组_1
51.6902 相关手术组_3
51.7203 相关手术组_3
51.8400x001 治疗性操作组_1
51.8500x002 治疗性操作组_1
51.9800x012 治疗性操作组_1
51.9800x013 治疗性操作组_1
52.5902 相关手术组_3
53.0201 相关手术组_3
53.1200x001 相关手术组_1
53.2900x001 相关手术组_1
53.5901 相关手术组_3
54.2100 相关手术组_2
54.4x00x012 相关手术组_1
54.5101 相关手术组_2
54.5903 相关手术组_2
54.9101 治疗性操作组_1
54.9105 治疗性操作组_1
54.9702 治疗性操作组_1
56.2x01 相关手术组_3
57.0x00x009 相关手术组_1
57.2100 相关手术组_2
57.6x00 相关手术组_3
57.9400 治疗性操作组_1
57.9500 治疗性操作组_1
59.0203 相关手术组_3
59.9300 治疗性操作组_2
61.2x01 相关手术组_2
62.5x00 相关手术组_2
63.4x00 相关手术组_2
65.4900x001 相关手术组_1
65.6100 相关手术组_3
66.4x02 相关手术组_3
66.5102 相关手术组_3
66.6200x003 相关手术组_3
66.6902 相关手术组_3
67.3905 相关手术组_3
68.1200x001 诊断性操作组
68.2901 相关手术组_3
68.2906 相关手术组_3
68.4901 相关手术组_3
68.5901 相关手术组_3
69.5901 治疗性操作组_2
70.5001 相关手术组_3
70.5201 相关手术组_3
71.2200x001 相关手术组_1
76.2x01 相关手术组_2
77.5900 相关手术组_1
77.6701 相关手术组_3
78.6000 相关手术组_1
78.6704 相关手术组_2
79.0201 治疗性操作组_3
79.0700x005 治疗性操作组_1
79.1500 相关手术组_1
79.3200x011 相关手术组_1
79.3700x021 相关手术组_1
79.3700x055 相关手术组_1
80.6x06 相关手术组_3
80.7600 相关手术组_3
80.7601 相关手术组_3
81.0801 相关手术组_3
81.2800 相关手术组_1
81.4600x001 相关手术组_1
81.4700x005 相关手术组_1
81.5401 相关手术组_3
81.6500 相关手术组_3
81.6600x002 相关手术组_1
81.6600x003 相关手术组_1
81.8101 相关手术组_3
81.8300x006 相关手术组_1
81.9100 治疗性操作组_1
82.2100 相关手术组_2
82.2900x001 相关手术组_1
82.4400x001 相关手术组_1
82.4500x013 相关手术组_1
82.5601 相关手术组_2
83.0904 相关手术组_2
83.3101 相关手术组_2
83.3200x001 相关手术组_1
83.3901 相关手术组_2
83.3904 相关手术组_2
83.6400x008 相关手术组_1
84.5501 相关手术组_3
85.1200x001 相关手术组_1
85.2100x003 相关手术组_1
85.3400x002 相关手术组_1
85.4100 相关手术组_1
85.4500x001 相关手术组_1
86.0100x002 治疗性操作组_1
86.0400x011 相关手术组_1
86.2101 相关手术组_2
86.2200x011 相关手术组_1
86.2701 相关手术组_2
86.2800x012 相关手术组_1
86.3x00 相关手术组_1
86.3x02 相关手术组_2
86.3x14 相关手术组_2
86.5900x006 相关手术组_1
86.5902 相关手术组_2
86.6905 相关手术组_3
86.7300x003 相关手术组_1
86.7300x004 相关手术组_1
86.7500 相关手术组_1
86.8900x011 相关手术组_1
86.9900 相关手术组_2
87.5401 诊断性操作组
88.4100 诊断性操作组
88.4101 诊断性操作组
88.4201 诊断性操作组
88.5500 诊断性操作组
88.5600 诊断性操作组
88.5701 诊断性操作组
89.3701 诊断性操作组
89.5001 诊断性操作组
89.5400 诊断性操作组
92.2400x003 治疗性操作组_1
92.2900x001 治疗性操作组_1
93.1600x001 治疗性操作组_1
93.3802 治疗性操作组_1
93.5401 治疗性操作组_1
93.5402 治疗性操作组_1
93.8900 治疗性操作组_1
93.9000 治疗性操作组_1
96.0400 治疗性操作组_2
96.0700 治疗性操作组_1
96.0700x001 治疗性操作组_1
96.0800x006 治疗性操作组_1
96.3500 治疗性操作组_1
96.3500x001 治疗性操作组_1
96.7101 治疗性操作组_2
96.7201 治疗性操作组_3
97.0101 治疗性操作组_1
97.3700x001 治疗性操作组_1
97.5902 治疗性操作组_3
97.8900x004 治疗性操作组_1
97.8900x005 治疗性操作组_1
98.0200x001 治疗性操作组_1
98.0201 治疗性操作组_3
99.0301 治疗性操作组_1
99.0401 治疗性操作组_1
99.1000 治疗性操作组_1
99.1007 治疗性操作组_3
99.1008 治疗性操作组_3
99.2503 治疗性操作组_2
99.2505 治疗性操作组_2
99.2800x005 治疗性操作组_1
99.2800x006 治疗性操作组_1
99.2801 治疗性操作组_2
99.6000 治疗性操作组_1
